gene log2FoldChange
AT5G24770 5.688445587057096
AT1G58037 5.683799580371779
AT2G29130 5.680199813905298
AT5G53270 5.6769339366034375
AT1G73600 5.674575052956865
AT5G48000 5.669062929545581
AT5G37800 5.657988521134207
AT4G39500 5.654970443456226
AT5G06760 5.638058466716941
AT2G19990 5.620148916241976
AT4G28850 5.6167764898405625
AT1G08100 5.604874348958251
AT5G39220 5.600319264597245
AT3G12820 5.590399192297766
AT4G27140 5.589538888777159
AT4G33070 5.587526079793086
AT1G27990 5.586215059864417
AT2G40220 5.578644545267986
AT5G57810 5.569883156499586
AT1G43800 5.569532128510386
AT2G27940 5.568874319378421
AT5G03795 5.562448095768165
AT2G46640 5.5486764180827555
AT4G15320 5.5486717127104255
AT5G11440 5.543239024634124
AT1G60050 5.532339712232616
AT2G24980 5.531966303994898
AT3G19310 5.522143429766026
AT5G63087 5.521046048458364
AT1G19900 5.490890861843395
AT3G60650 5.489964057297824
AT5G01870 5.484174254246488
AT3G50330 5.481600042201384
AT4G18920 5.479133502905404
AT5G17590 5.463964650572517
AT3G02480 5.454602612104173
AT5G05220 5.451566209409989
AT1G78500 5.442118527978293
AT4G36880 5.440881411172975
AT3G60890 5.439107914018623
AT1G80133 5.431533202890579
AT5G06630 5.423764961198435
AT4G12545 5.414665626531549
AT1G71250 5.3973969886915105
AT1G71930 5.392548086638699
AT1G66020 5.380890558826821
AT5G40040 5.375211865156562
AT3G21730 5.372025666859922
AT5G17810 5.365758675688818
AT4G25860 5.357423324844381
AT3G24535 5.341787048683983
AT5G48010 5.338920468123523
AT5G09640 5.338802008454661
AT5G51950 5.32394472006425
AT4G11210 5.318981189124452
AT1G47980 5.3144348306374924
AT2G37090 5.3140570631483826
AT2G29010 5.3124564852324605
AT1G24020 5.310143425642309
AT5G40790 5.301232797445259
AT1G76952 5.29232707882631
AT5G63270 5.284108217386583
AT4G12870 5.281599189184911
AT4G25820 5.273581828459324
AT1G56630 5.269587310436235
AT1G24070 5.245093469676782
AT4G17470 5.240333494976464
AT5G42235 5.231778391481839
AT3G26790 5.218840292346461
AT1G16770 5.2153356489621245
AT4G15396 5.209956151727921
AT3G47770 5.189144700317952
AT5G19600 5.1773416450920715
AT5G22410 5.176856606914936
AT5G45970 5.157521619737699
AT1G06080 5.155120252836405
AT1G56160 5.149959820906484
AT2G03720 5.149559592864675
AT2G25340 5.146418168846237
AT1G55290 5.1376207588617175
AT1G30515 5.137491334141784
AT1G51880 5.129061866452232
AT1G52040 5.128043696695427
AT3G22840 5.126461141186816
AT3G26960 5.125376619873317
AT5G04120 5.114516562820576
AT2G21590 5.11328591855503
AT2G20870 5.0983567091923945
AT1G61840 5.091802299900996
AT2G22930 5.08974267858212
AT1G02190 5.062163660560089
AT5G15140 5.051498384064474
AT2G30660 5.049496314172919
AT1G50060 5.036343672243046
AT2G35570 5.029100401878145
AT2G30766 5.028637673725619
AT1G11655 5.028377127926583
AT3G60280 5.025819428598692
AT1G51770 5.012546556943567
AT1G06350 5.009927502160022
AT5G07330 5.003280097515141
AT1G22680 5.002498981629836
AT5G56490 5.002099821999584
AT3G54580 4.992829089743372
AT4G22505 4.991805497296687
AT4G12900 4.979941454700964
AT4G25850 4.971091273275577
AT4G27570 4.969381174643134
AT3G18000 4.966727096850107
AT5G25880 4.966247441250705
AT1G16530 4.964181948408391
AT2G47670 4.962176879345662
AT5G05960 4.948294879372395
AT1G04180 4.943177293525498
AT3G18200 4.931020131979859
AT5G67400 4.929580220944596
AT4G35210 4.926797919925656
AT4G13390 4.9244607970943095
AT3G47720 4.9062875399247154
AT4G26930 4.9051594926833255
AT2G23010 4.8946474603478345
AT3G21950 4.889623079234726
AT3G08770 4.878627307105526
AT5G20045 4.878439903742006
AT4G22100 4.878317979515581
AT4G10270 4.873721190685758
AT1G52950 4.871389782757996
AT1G30870 4.869540620481038
AT3G19920 4.861610945420018
AT2G41300 4.855129188258279
AT2G02000 4.854539941655099
AT3G10710 4.840790306815544
AT4G20230 4.840231347363885
AT5G64080 4.839782261405028
AT1G76470 4.835705641331608
AT5G38000 4.825647808128801
AT3G30725 4.8224986966132715
AT1G04110 4.817319608488966
AT2G03445 4.816227529924834
AT4G20190 4.815254663516999
AT4G23990 4.813647223879676
AT5G07030 4.812926338754989
AT4G02850 4.812873761339968
AT4G15210 4.8128541468904205
AT5G64210 4.811691980182556
AT1G13420 4.807361603016702
AT5G56200 4.807198804940839
AT4G22214 4.806019078401889
AT5G37300 4.801627473815719
AT1G45191 4.791484053942336
AT5G46890 4.788258900601253
AT5G66816 4.7781654139969225
AT4G24010 4.773806834170719
AT3G26460 4.766670204037003
AT4G33730 4.766270502426298
AT2G39850 4.761056723757423
AT1G09890 4.752125929273754
AT4G10020 4.742744235616064
AT1G02335 4.738268962839286
AT5G03260 4.736965653137499
AT3G16070 4.733399413717181
AT3G45160 4.733072216318072
AT3G20460 4.731840107892111
AT1G14220 4.729319012351001
AT4G19680 4.728321527594896
AT5G12030 4.7269494117490565
AT3G10470 4.724614125300626
AT1G62980 4.712327191596372
AT4G34580 4.706374411542104
AT1G27040 4.70498844455554
AT5G65340 4.703485590463545
AT5G62210 4.701778070101646
AT1G24735 4.687586019067556
AT5G05500 4.67795752537252
AT3G61920 4.672199393421911
AT3G18777 4.668804072789491
AT1G54530 4.668300303539437
AT2G18640 4.663765390445048
AT3G61300 4.662681343287616
AT2G25240 4.662102840293647
AT2G24560 4.6599808321929626
AT5G38930 4.657360024479264
AT4G12890 4.655037545486639
AT3G22540 4.651594665168991
AT2G31310 4.648390449932839
AT1G19840 4.643200415639246
AT1G48930 4.643072702888131
AT2G25890 4.641991580247452
AT4G13000 4.640136185572013
AT1G23160 4.637354083254517
AT2G16060 4.63566226431329
AT2G43600 4.635371021948867
AT3G12890 4.633562479244431
AT4G33905 4.62971026306684
AT5G01060 4.626328222045885
AT2G47950 4.625011222858924
AT2G18620 4.624659821235692
AT2G29000 4.613770889374917
AT5G65140 4.610207888101419
AT2G48080 4.606977879312422
AT1G65060 4.602592452511019
AT5G21050 4.593199853815591
AT1G67610 4.584359724174407
AT2G39310 4.5823032135675765
AT4G08867 4.5801052027452895
AT4G27400 4.576250024997665
AT2G37880 4.572717112582832
AT2G03520 4.571242238359499
AT1G08170 4.570546811503197
AT4G02690 4.569291924635091
AT1G52400 4.5608677508994555
AT5G50335 4.55180437153316
AT5G19800 4.5454369033758235
AT1G56650 4.544338935330684
AT4G39210 4.5417695330558745
AT2G23000 4.536314134593871
AT5G49270 4.53069213888978
AT2G24800 4.517198845048157
AT4G33790 4.5167773022952655
AT3G51220 4.507246467315669
AT4G28088 4.5066518775590385
AT2G45900 4.5034616557349505
AT2G15370 4.50147950279467
AT2G33790 4.50047757536811
AT3G16410 4.496103605251566
AT1G26360 4.4907725896217885
AT1G65310 4.487043950205455
AT5G19790 4.486707963033586
AT4G39480 4.486184932315819
AT3G09290 4.485048596518408
AT2G17890 4.482362753392447
AT5G58390 4.480493391389094
AT4G04760 4.478052867558334
AT5G15022 4.4685603073052445
AT3G27660 4.466869878319077
AT1G19640 4.4647132387125605
AT3G56275 4.463218003006872
AT5G61290 4.461515722586245
AT1G15580 4.460691614510672
AT2G25330 4.455086476559928
AT5G58784 4.449049334974337
AT5G05270 4.449013342704694
AT1G75780 4.440986804694921
AT2G04050 4.440009275602394
AT1G24620 4.439119590938634
AT2G18190 4.437164501964274
AT4G01525 4.436966253230833
AT2G47530 4.436253766442037
AT2G14580 4.42768704653062
AT5G50360 4.404941938143699
AT5G33370 4.4043710409021655
AT1G52060 4.402604425158873
AT4G23680 4.399616819104688
AT2G41970 4.390420226631031
AT5G24915 4.386509643396377
AT5G42580 4.380901137809889
AT4G38410 4.379421954876848
AT5G04150 4.37657455320336
AT5G25090 4.375370819794418
AT1G52070 4.373928863254966
AT5G38700 4.368817666169627
AT4G10265 4.3665457659984055
AT5G50750 4.36278216722596
AT1G66235 4.3621008115782764
AT3G21310 4.35660412422335
AT4G28250 4.35367722921527
AT2G46970 4.353551708319238
AT3G63350 4.349576280057122
AT3G14940 4.34577522863936
AT4G30140 4.339617550788015
AT2G31920 4.338711929026763
AT4G22080 4.336499893440517
AT2G20800 4.331818699235383
AT3G25795 4.331362642730484
AT4G30320 4.327977742149848
AT4G14280 4.327580230598607
AT4G37950 4.325487841596939
AT1G12630 4.325161416141754
AT1G77520 4.324425798661026
AT1G18140 4.317361586909403
AT4G08400 4.315509387433351
AT5G07990 4.313548341377132
AT1G12030 4.312013929759508
AT1G33930 4.306915376890147
AT3G29970 4.303913677938332
AT1G07430 4.296463777078986
AT3G44990 4.296307991267022
AT5G36130 4.284867140150221
AT5G47990 4.279419023525616
AT5G27905 4.2750757803672235
AT1G54940 4.271863993600286
AT4G32630 4.270114546235651
AT5G47980 4.269898109089085
AT3G25790 4.268589683448812
AT1G47630 4.267442365942935
AT1G69240 4.266456833247365
AT5G11540 4.2605978129005955
AT1G30140 4.260359283468354
AT4G34250 4.260291192780401
AT1G62420 4.259556256235051
AT5G12870 4.258517378742647
AT4G21590 4.253659273459865
AT4G08910 4.248630919499417
AT5G08640 4.247821425104357
AT2G26750 4.244254336117614
AT2G24762 4.2424157336335355
AT5G65550 4.240436100653906
AT5G11190 4.23609573692095
AT4G29020 4.233412984386617
AT2G16005 4.230417908355747
AT4G27530 4.228886935332797
AT4G24265 4.22805927996769
AT2G17280 4.223673297408775
AT2G07070 4.217765376215519
AT3G03530 4.204673739136213
AT5G19060 4.203837969300665
AT5G18050 4.20298943403207
AT5G25180 4.197057834692048
AT4G40090 4.190964736676949
AT5G51330 4.190847883585129
AT5G66400 4.185663052542034
AT2G26410 4.1797018851246754
AT2G38995 4.1764452767873745
AT5G25980 4.174884468746929
AT5G39860 4.17420580878653
AT5G41460 4.172371848408378
AT3G54600 4.168706675504345
AT3G22415 4.158662580333009
AT1G50090 4.155972227451441
AT4G36600 4.155295782423542
AT5G55650 4.153999795638923
AT4G22666 4.152924303987665
AT5G54690 4.152880694758567
AT1G20850 4.147948161329458
AT1G69230 4.14661477605599
AT5G67210 4.135856292320175
AT1G45201 4.133576530246156
AT1G02813 4.129998029405034
AT1G16070 4.128757531083366
AT1G66950 4.127567718972835
AT3G07070 4.1275181187176715
AT2G26130 4.113799571822841
AT3G28550 4.1104143064292
AT2G12430 4.106336412826603
AT1G01380 4.103844961695767
AT4G22233 4.10328018878675
AT1G12040 4.0978578952771
AT4G22235 4.094464395959301
AT3G12540 4.09298003298147
AT5G48740 4.088911173406258
AT2G44840 4.0855894619935835
AT5G40860 4.085029533227343
AT3G32030 4.084750706084035
AT2G41260 4.082925783221535
AT1G52560 4.081429628823473
AT2G42990 4.081079285127039
AT4G10370 4.077891064125683
AT2G19050 4.074807643750447
AT2G35612 4.072925961019023
AT4G30290 4.069829312477051
AT5G57980 4.0690466716937275
AT3G05860 4.063816719239224
AT5G43175 4.0631790939883885
AT5G47130 4.058264026436025
AT1G26760 4.056856302157265
AT2G18540 4.055787856287596
AT2G39415 4.053905848892403
AT5G40800 4.047727716878726
AT1G01900 4.041566448357254
AT1G77870 4.0333525763913105
AT2G47010 4.032616372694192
AT2G34740 4.028663402341767
AT2G18590 4.028376877366903
AT3G01600 4.027380768255523
AT2G03230 4.022941483683704
AT4G15390 4.0228922575483255
AT1G27890 4.010792855726794
AT3G28857 4.009683303451674
AT3G24540 4.00894771744022
AT3G21620 4.002107080449972
AT5G13930 3.9968028258696253
AT4G30650 3.9967178556874052
AT5G57625 3.99337091862015
AT5G18910 3.9918323797269473
AT1G35290 3.9896349736866807
AT1G73220 3.988689362053346
AT3G06962 3.985697222673012
AT1G49370 3.980292401592085
AT1G18250 3.9779172470489117
AT1G05650 3.971218929454582
AT5G23220 3.9696569246707543
AT3G18660 3.9689179477654046
AT2G43580 3.9663094507611487
AT2G25160 3.966296294995911
AT1G02700 3.96566475438101
AT3G17130 3.965597212077426
AT3G44960 3.9631562128306403
AT5G45850 3.9626822391430387
AT4G26010 3.9612420167305515
AT1G48340 3.960687210171746
AT2G38905 3.960672755060477
AT3G25130 3.958488237357278
AT1G53070 3.957850868810971
AT1G21440 3.955332694351248
AT1G32710 3.951231986466781
AT3G19430 3.950768733443535
AT4G18970 3.949210219001357
AT1G53130 3.942863131999916
AT1G04490 3.9428618358503034
AT1G19780 3.9405445853026735
AT1G76620 3.9303425829303356
AT3G57010 3.9290873578690806
AT3G05470 3.9279728033571906
AT4G35160 3.923773337244857
AT4G29690 3.919209276657885
AT5G65165 3.9180252109638873
AT4G18630 3.9082722997022326
AT4G13210 3.90476272858296
AT3G57500 3.894955665733021
AT5G41380 3.8924617464355733
AT1G06090 3.891036071233433
AT4G24150 3.8909916498502133
AT3G61940 3.890579902840916
AT4G09990 3.8839608900602896
AT4G22517 3.881667762207028
AT5G59370 3.880655206639583
AT4G16515 3.880160546858293
AT5G57123 3.8756060161223185
AT1G22600 3.8745815439476887
AT5G52300 3.873799684959249
AT1G64240 3.871825857391339
AT1G44740 3.870585118232321
AT4G15620 3.8695753212579924
AT1G55410 3.8585487845902318
AT1G77120 3.8574816055261043
AT3G27200 3.851142197879426
AT2G31980 3.838423517021501
AT5G05260 3.8372356696677206
AT2G43590 3.83374590830578
AT4G38340 3.832833902692962
AT4G25220 3.8288104720523615
AT2G34850 3.8270810879060346
AT1G14240 3.825480794359953
AT1G01250 3.8199879837265116
AT4G29030 3.808005746928833
AT1G02980 3.8068523327385395
AT4G37160 3.8043926524432563
AT4G11211 3.8014947755372828
AT1G67750 3.79963500971138
AT1G74420 3.798999661827653
AT3G62610 3.798557314810135
AT2G35300 3.797079407145956
AT1G64390 3.7970585907208445
AT2G32990 3.7918537892215913
AT5G20820 3.7912408341563957
AT1G61920 3.7890284567706187
AT5G02890 3.7887138387486
AT3G52550 3.7886763669404346
AT1G43790 3.786221830599581
AT1G02800 3.78523152465432
AT4G12550 3.7754870297320715
AT3G50890 3.77182635706137
AT1G11850 3.76827349313664
AT1G79320 3.7669715165911515
AT4G22485 3.7648795054958533
AT3G60900 3.7544456202567393
AT4G15290 3.752475297081845
AT3G53980 3.7508854972856174
AT5G18560 3.744219463413517
AT5G54400 3.741465132427025
AT5G60142 3.7382012052144447
AT4G15393 3.7377750139374326
AT1G03240 3.737400146377339
AT2G47540 3.7327445481025068
AT1G73550 3.7324371352004597
AT3G10040 3.731242991176293
AT2G17470 3.727848898155416
AT2G20750 3.725876227881576
AT3G19045 3.7255374759178346
AT3G58860 3.7253364892672804
AT5G60760 3.724093261752819
AT2G43660 3.721603635384711
AT1G65710 3.7184130674150073
AT5G10130 3.717716734004455
AT2G46650 3.7158597913877567
AT5G05250 3.713336770406364
AT3G28290 3.7103182025408845
AT1G52050 3.7093511190509805
AT1G54020 3.7088180418651135
AT3G24600 3.7079337751141717
AT4G14980 3.7073643201885234
AT5G24780 3.706798768623343
AT5G21080 3.702953051569502
AT3G12145 3.7006708173997334
AT2G19900 3.6970545651775053
AT2G26267 3.695642572837482
AT5G10990 3.6947819954013568
AT3G04330 3.690238738677796
AT1G67856 3.6843528250679745
AT5G35940 3.682195693262269
AT5G21130 3.6815975392390983
AT3G29410 3.679185558788716
AT1G76790 3.6753510701542074
AT5G67460 3.6746525765363396
AT2G43870 3.67350383878967
AT1G78390 3.672742153362265
AT2G03020 3.6704555258966556
AT1G63450 3.664769354925226
AT2G44745 3.6647640524391605
AT2G34315 3.663640130736283
AT4G18540 3.660314499518025
AT5G52670 3.6599577584436704
AT3G03130 3.658933167171389
AT5G50800 3.6564370988803745
AT2G46630 3.653534633156894
AT4G28500 3.65283727577195
AT2G28780 3.649670584705965
AT5G17040 3.6485233752356185
AT4G21830 3.6462128158161446
AT1G29020 3.643637056166879
AT2G19970 3.640085990013868
AT1G30510 3.6391377611702755
AT3G06160 3.637459953820796
AT4G23670 3.6335743606364246
AT3G11180 3.6331196636422183
AT4G18422 3.62966362347886
AT5G62380 3.629455346142599
AT1G09540 3.629422267058063
AT1G20380 3.6255559315831785
AT3G50220 3.6245551230533817
AT1G13430 3.6194810003643343
AT3G45070 3.617701815441943
AT3G28420 3.613762459045285
AT1G48750 3.6137108554340402
AT3G20210 3.61294833742597
AT5G16486 3.61185596049781
AT5G42610 3.6105058976146798
AT1G09610 3.6101644798221453
AT1G25425 3.6059858926685395
AT1G69870 3.598988360153214
AT4G28950 3.594861743890466
AT2G17050 3.594155005268645
AT1G73620 3.5929117422790604
AT2G17060 3.5917153066109595
AT2G35970 3.587062516072903
AT5G38540 3.5838151437587102
AT4G17920 3.581849920927236
AT2G31540 3.577920688064437
AT2G26040 3.576781676867171
AT5G45950 3.5750921704052683
AT1G10980 3.574961326272752
AT5G49330 3.5725931542444926
AT2G36570 3.563125725688008
AT4G00680 3.559701677541865
AT3G61660 3.5552047702380367
AT4G12440 3.5549874406740822
AT4G35350 3.5543930410307425
AT1G01750 3.554052316166875
AT2G42800 3.550009814693209
AT1G58330 3.548825100595408
AT1G10385 3.5446944965321214
AT3G62740 3.542160273210489
AT3G43960 3.5407750345144775
AT5G42600 3.537292569707949
AT1G63820 3.5360073763431368
AT5G58610 3.53410396565179
AT5G22580 3.533911306052854
AT1G09350 3.533791780874287
AT3G04430 3.5332443244415392
AT3G48940 3.531386907487504
AT5G01190 3.524459580771907
AT1G03120 3.5204603508569945
AT1G72720 3.519130501285003
AT2G43480 3.5190928284070053
AT4G04745 3.5127288112436483
AT3G31023 3.5124940527430786
AT4G26460 3.511323919572922
AT3G62760 3.5091980248875183
AT1G06660 3.50898936369455
AT5G51890 3.5089378965851528
AT1G73580 3.5040391703332685
AT2G42110 3.502286208521319
AT3G21180 3.500690111096354
AT4G15350 3.4995698964802107
AT5G67060 3.498082447607399
AT2G37300 3.491132317353078
AT5G36710 3.4888210099252057
AT3G02670 3.488300813004935
AT1G59725 3.488121062814465
AT5G45580 3.4875127218934274
AT5G49615 3.484524971192502
AT2G45890 3.482724368035121
AT5G18080 3.4800686780277803
AT2G39040 3.45938369616566
AT5G39720 3.4570258457715872
AT3G01760 3.4560646134199797
AT1G52000 3.455003789213706
AT5G36260 3.449196713049899
AT1G09170 3.4490976454797684
AT4G09100 3.4490441210319505
AT2G05914 3.4482946388891196
AT3G14530 3.4450759227816654
AT1G05990 3.4416330974106795
AT1G54660 3.4398126482712312
AT3G12410 3.437934527214973
AT1G65900 3.434303232593249
AT1G71050 3.4342474894988024
AT5G24313 3.4318039380166185
AT1G04425 3.4275030448890074
AT3G28320 3.427163826394147
